model_name,x,y,model_name,batch,tier,final_score,pbr_type,base_color_score,normal_score,roughness_score,metallic_score,normal_map_expected_score,normal_map_pred_score,roughness_expected_score,roughness_pred_score,metallic_expected_score,metallic_pred_score,base_color_expected_score,base_color_pred_score
sketchfab-objaverse__6f__6f3afdd50a464a4ab5476e100161c2e1_None,14.866169929504395,40.619998931884766,sketchfab-objaverse__6f__6f3afdd50a464a4ab5476e100161c2e1_None,batch_41,Tier 3 (游戏级),2.9,physical,3,4,3,0,4.86194372177124,5,3.241831064224243,5,2.287325382232666,0,3.4662322998046875,5
sketchfab-objaverse__7d__7d72ab01cf4b418cb0161c33bbfe48b1_2,23.175195693969727,24.200651168823242,sketchfab-objaverse__7d__7d72ab01cf4b418cb0161c33bbfe48b1_2,batch_41,Tier 3 (游戏级),2.5,physical,3,2,5,0,1.5626105070114136,0,4.99933385848999,5,1.6172399520874023,0,3.5127110481262207,5
sketchfab-objaverse__8e__8ea51554eeac4cc1a8fd078fa7024936,-45.11800765991211,-14.042474746704102,sketchfab-objaverse__8e__8ea51554eeac4cc1a8fd078fa7024936,batch_41,Tier 4 (手游级),2.13,physical,4,0,3,4,0.00012971469550393522,0,3.50539493560791,5,3.4524478912353516,5,3.6092658042907715,5
sketchfab-objaverse__91__917d5e73ac4d45fa8b3489e4e5d5c5cd,9.408476829528809,45.36524963378906,sketchfab-objaverse__91__917d5e73ac4d45fa8b3489e4e5d5c5cd,batch_41,Tier 2 (高级/AAA),3.65,physical,4,3,4,4,4.63768196105957,5,3.3202433586120605,5,2.6098921298980713,5,3.390333652496338,5
sketchfab-objaverse__95__951bdb2bd22f4a67844685086b87b5c6_None,-15.977191925048828,19.289283752441406,sketchfab-objaverse__95__951bdb2bd22f4a67844685086b87b5c6_None,batch_41,Tier 4 (手游级),1.53,stylized,4,0,2,1,1.912384271621704,0,1.3558076620101929,0,2.1270549297332764,0,3.9899210929870605,5
sketchfab-objaverse__d8__d8963ecd76e24b95b25d076823843980_None,-26.794858932495117,18.966238021850586,sketchfab-objaverse__d8__d8963ecd76e24b95b25d076823843980_None,batch_41,Tier 4 (手游级),1.64,physical,3,0,2,3,0.0009819146944209933,0,1.2951557636260986,0,2.6070656776428223,5,3.117957592010498,5
sketchfab-objaverse__e2__e2e895fbf68e4485bee04a171016d5f6_1,-27.741750717163086,42.83174133300781,sketchfab-objaverse__e2__e2e895fbf68e4485bee04a171016d5f6_1,batch_41,Tier 4 (手游级),2.21,physical,2,3,2,0,2.705227851867676,5,0.45304277539253235,0,2.129587173461914,0,2.3478105068206787,0
sketchfab-objaverse__e4__e490225e484a4d2dbd3ee7e2760662c8_1,28.613765716552734,23.9051456451416,sketchfab-objaverse__e4__e490225e484a4d2dbd3ee7e2760662c8_1,batch_41,Tier 2 (高级/AAA),3.69,physical,4,4,3,4,4.639477729797363,5,3.2638468742370605,5,0.8205671906471252,0,4.499558448791504,5
sketchfab-objaverse__f4__f4a2bafbbabc4540a5a0995f6e4359e1_2,24.515792846679688,16.251277923583984,sketchfab-objaverse__f4__f4a2bafbbabc4540a5a0995f6e4359e1_2,batch_41,Tier 3 (游戏级),2.7,stylized,3,3,3,1,2.1695241928100586,0,2.309366226196289,0,0.4525344669818878,0,3.401764154434204,5
unreal__02d2a619bc839a85b5af16278caba93267c829c09414127d75a24bf90dc336a2,-34.51218032836914,-55.700172424316406,unreal__02d2a619bc839a85b5af16278caba93267c829c09414127d75a24bf90dc336a2,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.31141966581344604,0,0.0007202019914984703,0,3.6325769424438477,5,2.0667309761047363,0
unreal__5c0c6f47aa02740e8157d40436fed558f3b867a7cb4b98d3ef154fa0dbc1e813,-4.093466281890869,3.518160581588745,unreal__5c0c6f47aa02740e8157d40436fed558f3b867a7cb4b98d3ef154fa0dbc1e813,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.06572146713733673,0,0.703292727470398,0,4.493668079376221,5,2.505138635635376,5
unreal__7a7c887b50e622b6cf2b19197aff9f91151324986f73a743b9e9b244b16b134e,53.93850326538086,-12.118034362792969,unreal__7a7c887b50e622b6cf2b19197aff9f91151324986f73a743b9e9b244b16b134e,batch_41,Tier 3 (游戏级),2.55,physical,3,3,3,0,2.4985461235046387,0,2.0199708938598633,0,4.912373065948486,5,4.037553310394287,5
unreal__7c8c6e6bf58c27b0b57d93244eb3d80685b235995666d796424f261cdca16048,-31.93100929260254,-57.8110237121582,unreal__7c8c6e6bf58c27b0b57d93244eb3d80685b235995666d796424f261cdca16048,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.18384459614753723,0,0.0005048993625678122,0,3.485290050506592,5,2.602260112762451,5
unreal__8f13d3bfeb2776d07137fe8c6f46e8bc6abf687ce8785592f0fb9ae7ee71a177,-10.046714782714844,-49.97633361816406,unreal__8f13d3bfeb2776d07137fe8c6f46e8bc6abf687ce8785592f0fb9ae7ee71a177,batch_41,Incorrect (不可用),0.16,others,0,0,0,0,0.015054136514663696,0,0.06577251851558685,0,4.253547668457031,5,1.453503131866455,0
unreal__9c5d33c7ef308461bdb89a0eed94d23dba0781c2a886f5ec2f14539e8e49ff77,-21.587051391601562,40.94770812988281,unreal__9c5d33c7ef308461bdb89a0eed94d23dba0781c2a886f5ec2f14539e8e49ff77,batch_41,Tier 5 (勉强可用),1.34,physical,3,0,3,0,0.14429746568202972,0,3.1528401374816895,5,3.826540946960449,5,2.8689839839935303,5
unreal__39efa4c61d354b76e052400291e7ef84e7c3057bd1c2a1876dc9d3962cf7e495,-8.614182472229004,24.590442657470703,unreal__39efa4c61d354b76e052400291e7ef84e7c3057bd1c2a1876dc9d3962cf7e495,batch_41,Tier 3 (游戏级),3.25,physical,4,4,3,0,4.8060383796691895,5,2.775583267211914,5,0.20722755789756775,0,3.714812755584717,5
unreal__121a255f6d78577d93fc059e3e0e890476a63aa9e0ea4ee524c505bad9a2bed8,29.328664779663086,34.66017150878906,unreal__121a255f6d78577d93fc059e3e0e890476a63aa9e0ea4ee524c505bad9a2bed8,batch_41,Tier 3 (游戏级),2.55,physical,3,3,3,0,4.211949348449707,5,3.5267109870910645,5,0.6441747546195984,0,3.568382978439331,5
unreal__2074a27d73634bc286dc065043ecec1ea1d5a271d4a6068d1757993e05df5ed9,-34.48899841308594,-66.84790802001953,unreal__2074a27d73634bc286dc065043ecec1ea1d5a271d4a6068d1757993e05df5ed9,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.06910543143749237,0,0.005126107484102249,0,4.448422431945801,5,2.054051399230957,0
unreal__7573131e245b6afe8c5587378ebf94f749fd99745f73781d4853a0afb9dfcea1,-29.38799476623535,-57.532562255859375,unreal__7573131e245b6afe8c5587378ebf94f749fd99745f73781d4853a0afb9dfcea1,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.0442981980741024,0,1.1300364349153824e-05,0,3.7206320762634277,5,0.9665882587432861,0
unreal__81213564ec636cb8c077adefe9a2213019bc580302d78b92baf1244bbd6abd15,16.391130447387695,-1.823799967765808,unreal__81213564ec636cb8c077adefe9a2213019bc580302d78b92baf1244bbd6abd15,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.16412127017974854,0,0.6046532392501831,0,3.738955497741699,5,2.352323532104492,0
unreal__a48a9bc1a60a37fc0175a6898eb50dad3ace6fc566fb280e7631414aef1595e8,-16.15348243713379,-61.4259147644043,unreal__a48a9bc1a60a37fc0175a6898eb50dad3ace6fc566fb280e7631414aef1595e8,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.9735642671585083,0,0.367032527923584,0,3.79830265045166,5,2.9714341163635254,5
unreal__bb6c3cc45cf474428fcbfdbc6c5532cec0fec97166efa1f9cf2c769f90aa668b,36.48087692260742,-37.59955978393555,unreal__bb6c3cc45cf474428fcbfdbc6c5532cec0fec97166efa1f9cf2c769f90aa668b,batch_41,Tier 3 (游戏级),2.89,physical,4,3,4,0,4.478593826293945,5,4.706656455993652,5,4.823526859283447,5,4.547910213470459,5
unreal__c421d323c8333c4442b8a123ff1b2bfe9d406e5023ba2b5ea4316ad5931e3afb,5.0794596672058105,-37.25746154785156,unreal__c421d323c8333c4442b8a123ff1b2bfe9d406e5023ba2b5ea4316ad5931e3afb,batch_41,Incorrect (不可用),0.15,others,0,0,1,0,0.03725432604551315,0,0.13599804043769836,0,4.008817672729492,5,1.2596392631530762,0
unreal__cf44e6a7521c642f25e2da2647007a2e8f1fe885dcd21a76602bc1860df23c84,-8.143957138061523,-51.304325103759766,unreal__cf44e6a7521c642f25e2da2647007a2e8f1fe885dcd21a76602bc1860df23c84,batch_41,Incorrect (不可用),0.35,others,1,0,0,0,0.009243257343769073,0,0.03694072365760803,0,4.849790096282959,5,1.2331761121749878,0
unreal__cfac33cc9590cb0a7f6f2111d7902af773c44208d85829b873096c866e3d083e,29.192367553710938,4.12408971786499,unreal__cfac33cc9590cb0a7f6f2111d7902af773c44208d85829b873096c866e3d083e,batch_41,Tier 5 (勉强可用),0.66,uncertain,1,0,1,0,0.06432507187128067,0,1.575530767440796,0,4.430305004119873,5,3.1766762733459473,5
unreal__d62083a8c8da5510802e5f49f36c187439221bc886b4f17de4dead3006fe0ba4,9.101405143737793,-49.923789978027344,unreal__d62083a8c8da5510802e5f49f36c187439221bc886b4f17de4dead3006fe0ba4,batch_41,Incorrect (不可用),0.0,others,0,0,0,0,0.028919734060764313,0,0.4752808213233948,0,4.7653584480285645,5,1.4745075702667236,0
unreal__eeb5eddf60e1994f0298c5e90c3199fb18753ebb1878816733d769a351883548,-38.074729919433594,7.1078057289123535,unreal__eeb5eddf60e1994f0298c5e90c3199fb18753ebb1878816733d769a351883548,batch_41,Tier 5 (勉强可用),1.19,stylized,3,0,2,0,0.0001969967852346599,0,2.2204055786132812,0,1.333238124847412,0,3.635221242904663,5
3d66__1__105007_吊灯2_None,-58.898738861083984,-15.20573902130127,3d66__1__105007_吊灯2_None,batch_5,Tier 4 (手游级),2.1,physical,3,0,2,5,2.9686834324138545e-08,0,1.218691349029541,0,4.883627891540527,5,3.2485830783843994,5
3d66__1__107111_帽子,-73.06600189208984,-1.4660860300064087,3d66__1__107111_帽子,batch_5,Tier 4 (手游级),2.1,physical,3,0,2,5,3.767308073089059e-17,0,1.2619962692260742,0,4.873342514038086,5,2.9753034114837646,5
3d66__3__36679_裙子_02,-55.598297119140625,24.256162643432617,3d66__3__36679_裙子_02,batch_5,Tier 5 (勉强可用),0.7,physical,2,0,0,0,4.132424510316923e-05,0,0.0009283459512516856,0,4.521066665649414,5,2.178740978240967,0
3d66__3__39787_雕塑_01,36.75302505493164,39.19807815551758,3d66__3__39787_雕塑_01,batch_5,Tier 3 (游戏级),2.63,physical,5,0,3,5,0.20945969223976135,0,4.50847864151001,5,4.861604690551758,5,3.7672626972198486,5
3d66__5__56648_桌子122_6,-60.21286392211914,4.0284953117370605,3d66__5__56648_桌子122_6,batch_5,Tier 5 (勉强可用),1.34,physical,3,0,3,0,1.1611282768608788e-10,0,2.2943692207336426,0,2.3477253913879395,0,4.193929672241211,5
3d66__7__71944_摆件029,-53.420536041259766,26.282333374023438,3d66__7__71944_摆件029,batch_5,Tier 4 (手游级),1.64,physical,3,0,0,5,0.019469648599624634,0,0.0016054260777309537,0,4.004150867462158,5,2.774733066558838,5
3d66__7__72556_摆件011,1.2506451606750488,34.38644027709961,3d66__7__72556_摆件011,batch_5,Tier 5 (勉强可用),1.19,physical,3,0,2,0,0.10149504244327545,0,0.7519415616989136,0,0.10252079367637634,0,3.6088297367095947,5
3d66__7__76923_桌子1---------------30,-9.779332160949707,7.358353614807129,3d66__7__76923_桌子1---------------30,batch_5,Tier 5 (勉强可用),1.3,physical,2,0,1,3,0.006880889646708965,0,0.44648414850234985,0,1.2642529010772705,0,2.4845616817474365,0
3d66__8__80236_椅子006,-1.6421854496002197,-26.347599029541016,3d66__8__80236_椅子006,batch_5,Tier 4 (手游级),1.75,physical,2,0,2,5,0.08243498206138611,0,2.4773025512695312,3,4.33453893661499,5,3.087329864501953,5
3d66__9__95059_摆件_06,-57.89824295043945,23.964859008789062,3d66__9__95059_摆件_06,batch_5,Tier 5 (勉强可用),1.29,physical,2,0,0,5,3.2023488027999036e-11,0,0.00014701639884151518,0,4.641395568847656,5,4.380886077880859,5
3d66__9__97839_摆件6_None,-60.8829231262207,-10.996685028076172,3d66__9__97839_摆件6_None,batch_5,Tier 5 (勉强可用),1.15,physical,2,0,3,0,2.3758667921924825e-08,0,2.93955135345459,5,0.0014125931775197387,0,1.7246878147125244,0
abo__H__B0828FN2YH,-30.343740463256836,31.19182014465332,abo__H__B0828FN2YH,batch_5,Tier 4 (手游级),1.65,physical,2,1,2,2,0.11919216066598892,0,0.9271346926689148,0,1.690834641456604,0,1.613689661026001,0
abo__P__B07B4YBVMP,-27.917865753173828,31.585988998413086,abo__P__B07B4YBVMP,batch_5,Tier 5 (勉强可用),0.8,others,1,0,1,2,0.0357065424323082,0,0.4331497251987457,0,2.098235845565796,0,2.2227180004119873,0
abo__Y__B07DBCG1QY,-29.032073974609375,32.13130569458008,abo__Y__B07DBCG1QY,batch_5,Tier 5 (勉强可用),1.14,others,2,0,1,3,0.049639347940683365,0,0.9607008695602417,0,2.853395462036133,5,1.9504400491714478,0
evermotion__0576ebbeebed702b659fb30b40642dbbcb44459cda3131f4d94e718f651cdc3f,-6.19632625579834,21.826736450195312,evermotion__0576ebbeebed702b659fb30b40642dbbcb44459cda3131f4d94e718f651cdc3f,batch_5,Tier 3 (游戏级),3.33,physical,5,5,1,0,4.657049179077148,5,0.26372867822647095,0,0.1818237006664276,0,3.25042724609375,5
games__APEX__pilot_light_wraith_LOD0_None,-11.60081672668457,21.202411651611328,games__APEX__pilot_light_wraith_LOD0_None,batch_5,Tier 3 (游戏级),2.59,physical,4,3,2,0,2.8414764404296875,5,1.3179256916046143,0,4.60538911819458,5,3.5912442207336426,5
games__Counter_Strike_2__dust_shelf_bracket_pair_32_None,6.053725719451904,-38.63020706176758,games__Counter_Strike_2__dust_shelf_bracket_pair_32_None,batch_5,Tier 5 (勉强可用),0.73,physical,3,0,0,0,0.027735918760299683,0,0.011195849627256393,0,4.787029266357422,5,3.577362537384033,5
games__DD2__sm81_167_00mesh_None,50.47146987915039,-25.46518898010254,games__DD2__sm81_167_00mesh_None,batch_5,Tier 4 (手游级),2.25,physical,3,0,3,5,0.08713669329881668,0,2.0053844451904297,0,4.973584175109863,5,4.470920562744141,5
games__Dota_2__eki_bukaw_wand_2,-13.143689155578613,36.285640716552734,games__Dota_2__eki_bukaw_wand_2,batch_5,Tier 3 (游戏级),3.35,stylized,3,4,1,5,3.8689022064208984,5,0.11580105125904083,0,4.623589515686035,5,3.3818063735961914,5
games__Dota_2__king_bar,-8.181648254394531,53.48958206176758,games__Dota_2__king_bar,batch_5,Tier 3 (游戏级),3.35,stylized,4,3,4,2,1.5693705081939697,0,3.6503219604492188,5,4.593453884124756,5,3.7770659923553467,5
games__Headliners__499_SM_Signboard_13_None,13.176785469055176,-53.6231803894043,games__Headliners__499_SM_Signboard_13_None,batch_5,Tier 5 (勉强可用),0.84,physical,2,0,0,2,0.10992195457220078,0,0.0351647287607193,0,4.796092987060547,5,2.721867322921753,5
games__Resident_Evil_7_Biohazard__1361_sm1732_fatherkey01amesh_None,-1.779694676399231,50.71747970581055,games__Resident_Evil_7_Biohazard__1361_sm1732_fatherkey01amesh_None,batch_5,Tier 2 (高级/AAA),3.64,physical,4,3,4,5,3.020148515701294,5,4.193665027618408,5,3.558934211730957,5,3.5478856563568115,5
games__Resident_Evil_Village__2357_sm20_168_outsidehandrail_00mesh_None,-40.23918914794922,-24.623985290527344,games__Resident_Evil_Village__2357_sm20_168_outsidehandrail_00mesh_None,batch_5,Tier 4 (手游级),1.57,physical,5,0,2,0,3.830838068097364e-06,0,1.5801268815994263,0,0.027330150827765465,0,4.050732612609863,5
games__The_Talos_Principle_2__652_SM_film_projector_1,27.5334529876709,-5.746127605438232,games__The_Talos_Principle_2__652_SM_film_projector_1,batch_5,Tier 5 (勉强可用),1.04,physical,3,0,1,0,0.2501842975616455,0,0.3093993365764618,0,4.6391401290893555,5,3.5360968112945557,5
hssd__47ec13733729d7f45b4847f49b76831f092671c3,-22.658584594726562,-12.382946968078613,hssd__47ec13733729d7f45b4847f49b76831f092671c3,batch_5,Tier 5 (勉强可用),1.3,physical,2,0,2,2,0.0069932397454977036,0,0.5722614526748657,0,2.2968897819519043,0,3.5403881072998047,5
pbrmax__0306_MD_Stool_3,1.0292952060699463,-32.0987434387207,pbrmax__0306_MD_Stool_3,batch_5,Tier 3 (游戏级),2.83,physical,5,1,2,5,0.16449037194252014,0,2.3348355293273926,0,4.873786449432373,5,4.056938171386719,5
pbrmax__00879_MD_Light,59.61417007446289,2.078427314758301,pbrmax__00879_MD_Light,batch_5,Tier 2 (高级/AAA),4.38,physical,5,5,3,5,4.998717308044434,5,2.855435848236084,5,4.927443981170654,5,4.428623676300049,5
pbrmax__12561_MD_Ground_1,58.04118728637695,-25.010961532592773,pbrmax__12561_MD_Ground_1,batch_5,Tier 2 (高级/AAA),4.19,physical,5,4,3,5,4.1118340492248535,5,2.8677101135253906,5,4.9968342781066895,5,3.953970193862915,5
pbrmax__Ting,49.519412994384766,-6.286614894866943,pbrmax__Ting,batch_5,Tier 2 (高级/AAA),3.83,physical,5,3,4,5,3.3442652225494385,5,4.921700477600098,5,4.962896347045898,5,4.469080448150635,5
sketchfab__00__002b1ca2a17b43bb8c4080b57d5ee8bb,32.189064025878906,35.924686431884766,sketchfab__00__002b1ca2a17b43bb8c4080b57d5ee8bb,batch_5,Tier 2 (高级/AAA),3.83,physical,5,3,4,5,1.678169846534729,0,4.541889190673828,5,4.116666316986084,5,3.6060352325439453,5
sketchfab__0b__0be5258eda3246bf8f7bc68ceca54912,41.1959228515625,6.163599014282227,sketchfab__0b__0be5258eda3246bf8f7bc68ceca54912,batch_5,Tier 2 (高级/AAA),4.19,physical,5,4,3,5,4.965018272399902,5,2.8380181789398193,5,4.990769863128662,5,3.8771376609802246,5
sketchfab__0f__0f1c0050d1c4477580e3aef3180c0c92_mudcrab_None,38.039695739746094,-3.4714081287384033,sketchfab__0f__0f1c0050d1c4477580e3aef3180c0c92_mudcrab_None,batch_5,Tier 2 (高级/AAA),4.39,physical,5,5,2,5,4.441977500915527,5,0.8299001455307007,0,4.960316181182861,5,4.237975120544434,5
sketchfab__1a__1a281e557ccb4e85b71d57708797768e,43.14513397216797,-26.745498657226562,sketchfab__1a__1a281e557ccb4e85b71d57708797768e,batch_5,Tier 2 (高级/AAA),3.83,physical,5,3,4,5,2.184743642807007,0,4.882216453552246,5,4.957737445831299,5,3.0492899417877197,5
sketchfab__1b__1bb0a1cf07ef4dbe97b94ad1cbbfcb8a,9.502728462219238,-13.476187705993652,sketchfab__1b__1bb0a1cf07ef4dbe97b94ad1cbbfcb8a,batch_5,Tier 3 (游戏级),2.85,physical,3,3,4,1,3.2950668334960938,5,4.889230251312256,5,0.31898966431617737,0,4.280966758728027,5
sketchfab__1d__1de9cd07e9fa4801bee668faa79a6454_1,56.496429443359375,-25.516254425048828,sketchfab__1d__1de9cd07e9fa4801bee668faa79a6454_1,batch_5,Tier 2 (高级/AAA),3.5,uncertain,3,4,2,5,3.5572798252105713,5,2.5075786113739014,3,4.997849464416504,5,4.120926856994629,5
sketchfab__1e__1e37a28fbf794c96b69e587c20fb47c1,34.42709732055664,3.821821689605713,sketchfab__1e__1e37a28fbf794c96b69e587c20fb47c1,batch_5,Tier 3 (游戏级),3.45,stylized,3,3,4,5,3.3622424602508545,5,3.256775140762329,5,4.988952159881592,5,3.1879143714904785,5
sketchfab__1f__1fe9c4a0f837445db394313fc70e663e_None,0.6019931435585022,46.45591735839844,sketchfab__1f__1fe9c4a0f837445db394313fc70e663e_None,batch_5,Tier 2 (高级/AAA),3.64,physical,4,3,5,4,3.0848851203918457,5,4.997655391693115,5,3.20676851272583,5,3.445507287979126,5
sketchfab__02__0286fe1486234a40b2a5b4b1152299c8_3,-9.344135284423828,57.52555847167969,sketchfab__02__0286fe1486234a40b2a5b4b1152299c8_3,batch_5,Tier 2 (高级/AAA),3.53,physical,5,3,2,5,4.018359184265137,5,2.9467287063598633,5,4.130891799926758,5,3.8851027488708496,5
sketchfab__2b__2bbe0a6d92bd4f7cbfdec74f965e9477,11.353862762451172,-29.710689544677734,sketchfab__2b__2bbe0a6d92bd4f7cbfdec74f965e9477,batch_5,Tier 1 (电影级),4.69,physical,5,5,4,5,4.995949745178223,5,4.235387802124023,5,4.942394733428955,5,4.267991542816162,5
sketchfab__2d__2d324d98e9974252936d67eaa908701b,64.72360229492188,-11.346175193786621,sketchfab__2d__2d324d98e9974252936d67eaa908701b,batch_5,Tier 2 (高级/AAA),4.34,physical,5,4,4,5,4.567810535430908,5,3.412883758544922,5,4.9650397300720215,5,4.079444408416748,5
sketchfab__2f__2f1741d240964b7387842fd30acf4025_10,-10.541913986206055,-28.406715393066406,sketchfab__2f__2f1741d240964b7387842fd30acf4025_10,batch_5,Tier 5 (勉强可用),1.24,physical,2,2,0,0,0.8159624934196472,0,0.05369490012526512,0,0.08362114429473877,0,2.460059881210327,0
sketchfab__3c__3c789bc9e2e940f8bb6d79df5ca02524_1,-37.36875915527344,-14.353360176086426,sketchfab__3c__3c789bc9e2e940f8bb6d79df5ca02524_1,batch_5,Incorrect (不可用),0.31,physical,0,0,0,1,0.013069704174995422,0,0.0010504050878807902,0,0.08414024859666824,0,0.983974814414978,0
sketchfab__3c__3caa08cf223145fe9c91127132ab4767,-32.15548324584961,-16.094079971313477,sketchfab__3c__3caa08cf223145fe9c91127132ab4767,batch_5,Tier 5 (勉强可用),0.73,physical,3,0,0,0,0.00034347031032666564,0,0.25092706084251404,0,0.3224613666534424,0,3.7877261638641357,5
sketchfab__3d__3d4b6a224bf047f1b62acad73a8ef51c,30.648849487304688,-43.10684585571289,sketchfab__3d__3d4b6a224bf047f1b62acad73a8ef51c,batch_5,Tier 2 (高级/AAA),3.65,physical,2,5,3,5,4.941690444946289,5,1.6971004009246826,0,4.9641337394714355,5,0.5808364152908325,0
sketchfab__06__06fec751ec3d40dea3d84471e080b6b6_2,-15.477794647216797,-3.927186965942383,sketchfab__06__06fec751ec3d40dea3d84471e080b6b6_2,batch_5,Tier 3 (游戏级),2.54,physical,4,2,3,1,1.4217312335968018,0,1.663421869277954,0,3.262047529220581,5,3.8074302673339844,5
sketchfab__6c__6c224b687f0943dea1c2e2c8170daaf2,65.5465087890625,-8.285856246948242,sketchfab__6c__6c224b687f0943dea1c2e2c8170daaf2,batch_5,Tier 1 (电影级),4.54,physical,5,5,3,5,4.998750686645508,5,2.406933307647705,2,4.831513404846191,5,3.902006149291992,5
sketchfab__07__07f352fdb349440b93373c5bcb0fccdf_2,12.854203224182129,-8.436205863952637,sketchfab__07__07f352fdb349440b93373c5bcb0fccdf_2,batch_5,Tier 3 (游戏级),2.95,physical,2,3,4,4,2.411116600036621,0,4.1585774421691895,5,3.224087715148926,5,2.7758679389953613,5
sketchfab__7a__7a69b460efe84843834d1da0f717e62a,20.85494041442871,40.001556396484375,sketchfab__7a__7a69b460efe84843834d1da0f717e62a,batch_5,Tier 3 (游戏级),3.34,stylized,4,3,2,5,2.8347880840301514,5,2.3771886825561523,2,4.1490960121154785,5,3.6366405487060547,5
sketchfab__7e__7e6dfcdec78b42f5bed61df9e0853876,34.04648208618164,21.202512741088867,sketchfab__7e__7e6dfcdec78b42f5bed61df9e0853876,batch_5,Tier 2 (高级/AAA),3.89,physical,4,5,5,1,4.967328071594238,5,4.998682498931885,5,1.4084463119506836,0,4.205760478973389,5
